ID,Price,Levy,Manufacturer,Model,Prod..year,Category,Leather.interior,Fuel.type,Mileage,Cylinders,Gear.box.type,Drive.wheels,Color,Airbags
44874016,23834,697,FORD,Transit,2012,Microbus,FALSE,Diesel,141000,4,Manual,Front,White,2
45765240,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,TRUE,Diesel,119379,6,Automatic,4x4,Silver,12
45730818,11917,530,HYUNDAI,Elantra,2013,Sedan,TRUE,Petrol,31691,4,Automatic,Front,White,4
45743014,13485,1018,BMW,328 Xdrive,2011,Sedan,TRUE,Petrol,120000,6,Tiptronic,4x4,Black,12
44271246,15994,0,HYUNDAI,Veloster,2011,Hatchback,FALSE,Petrol,73600,4,Manual,Front,Carnelian red,6
45793308,11917,641,CHEVROLET,Orlando,2012,Jeep,TRUE,Diesel,79749,4,Automatic,Front,Silver,4
45644667,18817,609,TOYOTA,Camry,2018,Sedan,TRUE,Hybrid,35058,4,Automatic,Front,White,12
45787332,21953,0,HYUNDAI,Sonata,2013,Sedan,FALSE,Hybrid,20000,2,Tiptronic,Front,Black,4
45732692,13808,891,HYUNDAI,Sonata,2016,Sedan,TRUE,LPG,38206,4,Automatic,Front,White,4
44997899,16151,586,TOYOTA,Prius,2012,Hatchback,FALSE,Hybrid,110990,4,Automatic,Front,Silver,8
45804356,22947,836,HYUNDAI,Tucson,2010,Jeep,TRUE,Diesel,171344,4,Automatic,Front,Grey,4
45811194,40769,919,BMW,535 M PAKET,2012,Sedan,TRUE,Petrol,58450,6,Tiptronic,Rear,Grey,12
45796806,25089,777,TOYOTA,Camry,2014,Sedan,TRUE,Petrol,125000,4,Tiptronic,Front,Grey,12
45801997,10976,0,MERCEDES-BENZ,S 500 long,1997,Sedan,TRUE,Petrol,167000,8,Automatic,Rear,Black,8
45797099,16621,1511,HYUNDAI,Genesis,2010,Coupe,TRUE,Petrol,151977,4,Automatic,Front,Blue,4
45656510,13956,603,LEXUS,RX 450,2015,Jeep,TRUE,Hybrid,143619,6,Automatic,4x4,Black,12
45726790,24415,642,SSANGYONG,Korando,2012,Jeep,TRUE,Diesel,135490,4,Automatic,Front,Black,4
45749251,10976,1266,TOYOTA,Corolla,2014,Sedan,FALSE,Hybrid,1.00E+05,4,Variator,Front,Silver,8
45809534,21285,502,TOYOTA,Aqua,2013,Hatchback,TRUE,Petrol,52500,4,Automatic,Front,Blue,4
45702752,19130,0,AUDI,A4 premium,2010,Sedan,TRUE,Petrol,168000,4,Automatic,4x4,Silver,12
45805172,35570,877,HYUNDAI,Tucson,2017,Jeep,TRUE,Diesel,97880,4,Automatic,Front,White,4
45804280,24148,749,HYUNDAI,Tucson,2014,Jeep,TRUE,Petrol,128000,4,Tiptronic,4x4,Red,8
45417836,22580,308,TOYOTA,Prius,2014,Sedan,TRUE,Hybrid,160000,4,Automatic,Front,Black,10
45798242,36065,1018,BMW,X5,2011,Jeep,TRUE,Petrol,129600,6,Tiptronic,4x4,Black,12
45464974,17876,1077,TOYOTA,CHR,2019,Jeep,TRUE,Petrol,19968,4,Automatic,Front,White,12
45815325,24775,0,FORD,Fusion,2013,Sedan,TRUE,Petrol,46000,4,Tiptronic,Front,White,8
45732813,15257,707,HYUNDAI,Sonata,2011,Sedan,TRUE,Petrol,163374,4,Automatic,Front,Grey,4
45744437,16900,1141,HONDA,Element,2009,Universal,FALSE,Petrol,120000,4,Automatic,4x4,Black,6
45490926,10976,0,NISSAN,X-Trail,2004,Jeep,TRUE,Petrol,121856,4,Automatic,4x4,Beige,6
45810490,22825,642,CHEVROLET,Orlando,2012,Jeep,TRUE,Diesel,137433,4,Automatic,Front,White,4
45769346,12544,530,KIA,RIO,2013,Sedan,FALSE,Petrol,137000,4,Automatic,Front,Black,4
45768182,16935,353,LEXUS,CT 200h,2015,Hatchback,TRUE,Hybrid,94949,4,Automatic,Front,White,0
45794041,20385,0,FORD,Mustang,2013,Coupe,TRUE,Petrol,111111,6,Manual,Rear,Black,12
45793873,10976,0,LAND ROVER,Discovery,1995,Jeep,FALSE,Diesel,2.00E+05,4,Manual,4x4,Blue,0
45809818,38213,1079,HONDA,Civic,2018,Sedan,TRUE,Petrol,0,4,Automatic,Front,White,4
45730838,44134,730,SSANGYONG,Actyon,2016,Jeep,TRUE,Diesel,48910,4,Automatic,Front,White,4
45713004,12544,1024,VOLKSWAGEN,Jetta,2010,Sedan,TRUE,Petrol,110000,4,Tiptronic,Front,Silver,6
45799450,18817,0,BMW,530,2005,Sedan,TRUE,Petrol,170000,6,Tiptronic,Rear,Blue,8
45731517,119172,1301,BMW,M6,2014,Coupe,TRUE,Petrol,33500,8,Tiptronic,Rear,White,12
45746606,10663,1236,HONDA,FIT,2011,Sedan,TRUE,Hybrid,127000,4,Variator,Front,Black,2
45802888,44247,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,153958,4,Automatic,Front,White,4
45805339,19444,650,VOLKSWAGEN,Jetta,2016,Sedan,FALSE,Petrol,36000,4,Tiptronic,Front,Grey,6
45757200,11917,0,TOYOTA,Prius,2008,Sedan,FALSE,Hybrid,2.00E+05,4,Automatic,Front,Grey,0
42285726,75266,0,MERCEDES-BENZ,ML 550 4.7,2012,Jeep,TRUE,Petrol,167000,8,Tiptronic,4x4,Black,10
45809978,54157,900,HONDA,Civic,2015,Sedan,TRUE,Petrol,78006,4,Automatic,Front,Orange,4
45804658,49889,770,HYUNDAI,Tucson,2016,Jeep,TRUE,Diesel,71867,4,Automatic,Front,Black,4
45262568,23834,810,TOYOTA,Corolla IM,2016,Hatchback,FALSE,Petrol,102500,4,Automatic,Front,White,10
45810788,22894,779,TOYOTA,Camry,2013,Sedan,FALSE,Petrol,101000,4,Tiptronic,Front,Black,10
45782069,10976,0,MERCEDES-BENZ,CLK 240,2004,Coupe,FALSE,Petrol,89000,4,Tiptronic,Rear,Silver,10
45788373,17876,0,FORD,Fiesta,2013,Sedan,TRUE,Petrol,160000,4,Tiptronic,Front,Black,4
45763112,18189,586,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,136000,4,Tiptronic,Front,Black,8
44109014,10976,1266,HONDA,FIT,2014,Hatchback,FALSE,Hybrid,121000,4,Variator,Front,Silver,0
44035617,27911,0,MINI,Cooper,2013,Coupe,TRUE,Petrol,56000,4,Manual,Front,Silver,10
45171802,40769,1091,TOYOTA,RAV 4,2016,Jeep,FALSE,Petrol,99200,4,Tiptronic,4x4,Black,10
45791030,25089,0,DODGE,Challenger,2012,Coupe,FALSE,Petrol,112000,6,Tiptronic,Rear,Grey,6
45701090,10976,0,MERCEDES-BENZ,E 200,1993,Sedan,FALSE,CNG,0,4,Manual,Rear,Black,2
45800688,22894,0,BMW,328,2010,Coupe,TRUE,Petrol,157000,6,Tiptronic,4x4,Black,8
45799453,51746,1249,TOYOTA,RAV 4,2017,Jeep,TRUE,Petrol,34454,4,Automatic,Front,Carnelian red,12
45729723,27654,629,HYUNDAI,Elantra,2015,Sedan,TRUE,Petrol,87534,4,Automatic,Front,Grey,4
45783054,17719,0,KIA,Optima,2013,Sedan,TRUE,Petrol,91000,4,Automatic,Front,White,8
45802332,14081,1024,HYUNDAI,H1,2010,Minivan,TRUE,Diesel,124850,4,Automatic,Front,White,4
45810397,23994,730,CHEVROLET,Orlando,2016,Jeep,TRUE,Diesel,125774,4,Automatic,Front,White,4
45801912,13172,0,BMW,320,2003,Sedan,FALSE,Petrol,190000,6,Tiptronic,Rear,White,5
45674384,14740,645,TOYOTA,Prius,2011,Hatchback,FALSE,Hybrid,161000,4,Variator,Front,Blue,11
44962208,59586,0,TOYOTA,RAV 4,2017,Jeep,FALSE,Petrol,32000,6,Automatic,Front,White,10
44491221,18817,397,TOYOTA,Prius,2016,Sedan,TRUE,Hybrid,80000,4,Tiptronic,Front,Grey,12
45797440,11563,687,HYUNDAI,Elantra,2010,Sedan,TRUE,Petrol,130814,4,Automatic,Front,Silver,4
45803037,45376,891,HYUNDAI,Santa FE,2016,Jeep,TRUE,Diesel,109446,4,Automatic,Front,White,4
45781778,15681,0,TOYOTA,RAV 4,2002,Jeep,FALSE,Petrol,140000,4,Manual,4x4,Silver,8
45805158,33707,877,HYUNDAI,Tucson,2017,Jeep,TRUE,Diesel,143544,4,Automatic,Front,White,4
45778474,12544,0,FORD,Transit,1999,Microbus,FALSE,Diesel,0,4,Manual,Rear,White,0
45788258,17876,0,HYUNDAI,Elantra,2013,Sedan,FALSE,Petrol,84800,4,Tiptronic,Front,Silver,8
44526921,28225,0,LEXUS,RX 400 HYBRID,2008,Jeep,TRUE,Hybrid,119000,6,Automatic,4x4,Blue,10
45802296,44247,1091,HYUNDAI,H1,2016,Universal,TRUE,Diesel,51831,4,Automatic,Front,Grey,4
45367132,71503,607,TOYOTA,Camry,2019,Sedan,FALSE,Hybrid,3000,4,Tiptronic,Front,Grey,8
45793760,15681,0,BMW,528 i,2008,Sedan,TRUE,Petrol,190000,6,Tiptronic,Rear,Black,6
45791126,47042,1017,AUDI,Q5,2017,Jeep,TRUE,Petrol,75186,4,Automatic,4x4,Black,0
45725235,20883,707,SSANGYONG,Actyon,2011,Jeep,TRUE,Diesel,102000,4,Automatic,Front,Black,4
45798505,10976,0,HONDA,Odyssey,2008,Minivan,FALSE,LPG,20000,4,Variator,Front,Grey,6
45653699,23521,0,MITSUBISHI,L 200,2010,Pickup,FALSE,Diesel,175000,4,Manual,4x4,White,2
45789888,25402,638,SSANGYONG,REXTON,2014,Jeep,TRUE,Diesel,67861,4,Automatic,Front,Carnelian red,4
45089390,87497,0,TOYOTA,Camry,2019,Sedan,TRUE,Petrol,25000,4,Tiptronic,Front,White,12
45782226,11604,490,HONDA,Insight EX,2011,Hatchback,FALSE,Hybrid,150000,4,Variator,Front,Grey,8
45797674,20005,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,36239,4,Automatic,Front,Grey,4
45816638,13799,528,FORD,Fiesta 1.6,2014,Hatchback,FALSE,Petrol,134400,3,Automatic,Front,Grey,0
45725500,13068,836,SSANGYONG,Actyon,2010,Jeep,TRUE,Diesel,127500,4,Automatic,Front,Silver,4
45518419,14113,642,FORD,Focus,2012,Hatchback,FALSE,Petrol,2012,4,Tiptronic,Front,Black,12
45795519,16465,431,FORD,C-MAX,2016,Hatchback,FALSE,Plug-in Hybrid,0,4,Automatic,Front,White,0
45768348,17249,0,HYUNDAI,Sonata,2011,Sedan,TRUE,LPG,72000,4,Tiptronic,Front,Silver,0
45744803,10192,761,DAEWOO,Lacetti,2010,Sedan,TRUE,Petrol,46527,4,Automatic,Front,Black,4
45644820,39201,517,TOYOTA,Highlander,2014,Sedan,TRUE,Hybrid,166560,6,Automatic,4x4,Black,12
45809726,36235,585,HONDA,Civic,2013,Sedan,TRUE,Petrol,87000,4,Automatic,Front,Blue,4
45727306,22843,642,SSANGYONG,Korando,2012,Jeep,TRUE,Diesel,125926,4,Automatic,Front,Black,4
45810298,21699,642,CHEVROLET,Malibu,2012,Sedan,TRUE,Petrol,65006,4,Automatic,Front,Silver,4
45804231,25299,707,HYUNDAI,Tucson,2011,Jeep,TRUE,Diesel,134312,4,Automatic,Front,Black,4
45283965,40142,639,BMW,328,2014,Sedan,TRUE,Petrol,74000,4,Tiptronic,Rear,White,12
45809339,19124,502,HONDA,FIT,2013,Hatchback,TRUE,Hybrid,94500,4,Automatic,Front,Red,4
45793506,11917,833,CHEVROLET,Captiva,2010,Jeep,TRUE,Diesel,61232,4,Automatic,Front,White,4
45793280,11604,489,CHEVROLET,Spark,2016,Sedan,TRUE,Petrol,31970,4,Automatic,Front,White,4
45550613,18503,585,HYUNDAI,Elantra,2013,Sedan,FALSE,Petrol,117000,4,Tiptronic,Front,Grey,8
45806823,14113,0,TOYOTA,Aqua,2012,Hatchback,FALSE,Hybrid,111111,4,Automatic,Front,Green,4
45804529,92502,1760,JEEP,Wrangler,2017,Jeep,TRUE,Petrol,13897,4,Automatic,Front,Grey,4
45728747,32035,640,SSANGYONG,REXTON,2013,Jeep,TRUE,Diesel,152847,4,Automatic,Front,Silver,4
45802787,14376,769,HYUNDAI,Santa FE,2011,Jeep,TRUE,Diesel,78305,4,Automatic,Front,White,4
45344701,25089,986,LEXUS,HS 250h Hybrid,2010,Sedan,TRUE,Hybrid,64000,4,Automatic,Front,Red,10
45042623,18817,586,TOYOTA,Prius,2012,Hatchback,FALSE,Hybrid,1000,4,Variator,Front,Grey,12
45386880,38888,1249,TOYOTA,RAV 4,2017,Jeep,FALSE,Petrol,50000,4,Automatic,4x4,Grey,10
45657165,35438,2455,LEXUS,GX 470,2008,Jeep,TRUE,Petrol,146000,8,Automatic,4x4,White,8
45815398,23207,900,HYUNDAI,Sonata SPORT,2015,Sedan,TRUE,Petrol,67840,4,Tiptronic,Front,Black,8
44922073,17092,891,HYUNDAI,Elantra SE,2016,Sedan,FALSE,Petrol,71886,4,Automatic,Front,Silver,8
45791839,34497,1017,NISSAN,Rogue Sport,2017,Jeep,FALSE,Petrol,24000,6,Automatic,Front,White,8
45816648,24148,810,TOYOTA,Auris,2016,Hatchback,FALSE,Petrol,10200,4,Automatic,Front,White,10
44935670,59272,0,MERCEDES-BENZ,ML 350,2012,Jeep,TRUE,Diesel,131000,6,Automatic,4x4,Grey,10
45810158,20385,333,FORD,C-MAX,2014,Universal,TRUE,Hybrid,62000,4,Automatic,Front,Carnelian red,8
45097806,14426,645,HYUNDAI,Elantra,2011,Sedan,FALSE,Petrol,195200,4,Tiptronic,Front,White,12
45760616,45473,0,TOYOTA,FJ Cruiser,2008,Jeep,FALSE,Petrol,185600,5,Automatic,4x4,Black,4
45769628,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,TRUE,Diesel,170429,6,Automatic,Rear,Silver,12
32558066,11133,382,KIA,Optima,2014,Sedan,TRUE,Hybrid,88000,4,Automatic,Front,White,10
45789880,18189,1620,TOYOTA,RAV 4,2006,Jeep,FALSE,Diesel,198000,4,Manual,4x4,Black,4
45761247,26030,382,CHEVROLET,Volt,2017,Hatchback,TRUE,Hybrid,52062,4,Automatic,Front,Blue,0
45816373,48000,0,BMW,M3,2010,Coupe,TRUE,Petrol,160000,8,Manual,Rear,Red,10
45675628,81539,1360,LEXUS,GX 460,2013,Jeep,TRUE,Petrol,76800,12,Tiptronic,4x4,Black,0
45795764,21953,0,HYUNDAI,Elantra,2016,Sedan,TRUE,Petrol,77600,4,Tiptronic,Front,White,12
45793923,15681,765,FORD,Focus,2015,Sedan,TRUE,Petrol,90000,4,Tiptronic,Front,Grey,9
45793173,53000,1325,TOYOTA,Camry SE,2019,Sedan,TRUE,Petrol,500,4,Tiptronic,Front,Black,12
45804567,21181,836,HYUNDAI,Tucson,2010,Jeep,TRUE,Diesel,168126,4,Automatic,Front,Silver,4
45753963,27284,259,CHEVROLET,Volt,2014,Hatchback,FALSE,Plug-in Hybrid,65000,4,Automatic,Front,Silver,10
45730372,39458,730,SSANGYONG,Actyon,2016,Jeep,TRUE,Diesel,70259,4,Automatic,Front,White,4
45792375,18189,530,KIA,SOUL,2013,Sedan,FALSE,Petrol,131200,4,Tiptronic,Front,Black,8
45797251,31581,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,96893,4,Automatic,Front,Silver,4
45814023,20385,0,TOYOTA,Prius,2013,Hatchback,FALSE,Hybrid,134720,4,Variator,Front,Blue,6
45798100,12287,1047,HYUNDAI,Elantra,2007,Sedan,TRUE,Petrol,39079,4,Automatic,Front,Silver,4
45803600,16283,891,HYUNDAI,Sonata,2016,Sedan,TRUE,LPG,55225,4,Automatic,Front,Black,4
45715042,71503,1360,LEXUS,GX 460,2013,Jeep,TRUE,Petrol,111000,8,Automatic,4x4,Brown,12
45804150,27654,836,HYUNDAI,Tucson,2010,Jeep,TRUE,Diesel,84154,4,Automatic,Front,Black,4
45816009,13172,474,FIAT,500C Lounge,2013,Cabriolet,TRUE,Petrol,70000,4,Automatic,Front,Blue,6
45797079,16123,836,HYUNDAI,Genesis,2010,Coupe,TRUE,Petrol,123187,4,Automatic,Front,Black,4
45797402,11917,531,HYUNDAI,I30,2012,Hatchback,TRUE,Diesel,78807,4,Automatic,Front,Silver,4
45785809,17876,333,FORD,C-MAX,2014,Sedan,TRUE,Plug-in Hybrid,163000,4,Tiptronic,Front,Black,12
45768754,13485,474,CHEVROLET,Cruze ltz,2013,Sedan,TRUE,Petrol,123000,4,Automatic,Rear,Black,8
45798275,19864,629,HYUNDAI,Elantra,2015,Sedan,TRUE,Diesel,52313,4,Automatic,Front,White,4
43906005,15681,585,TOYOTA,Corolla 04,2013,Sedan,FALSE,Petrol,132800,4,Automatic,Front,White,10
45797788,13642,1185,HYUNDAI,H1,2009,Minivan,TRUE,Diesel,75631,4,Automatic,Front,Silver,4
45770861,17249,697,HYUNDAI,Elantra,2015,Sedan,FALSE,Petrol,84291,4,Automatic,Front,Black,0
41644611,11604,642,FORD,Focus,2012,Sedan,FALSE,Petrol,68000,4,Automatic,Front,White,8
45797753,10663,1185,HYUNDAI,H1,2009,Minivan,TRUE,Diesel,85241,4,Automatic,Front,White,4
44765366,13172,0,MERCEDES-BENZ,SLK 230,1998,Cabriolet,FALSE,Petrol,130000,4,Automatic,Rear,White,4
45810365,20278,640,CHEVROLET,Malibu,2013,Sedan,TRUE,Petrol,156666,4,Automatic,Front,Black,4
45791869,15367,0,NISSAN,Rogue SL,2010,Jeep,FALSE,Petrol,150000,4,Variator,Front,Black,8
45798250,25083,730,HYUNDAI,Elantra,2016,Sedan,TRUE,Diesel,133200,4,Automatic,Front,White,4
45000476,38574,0,MERCEDES-BENZ,Vito,2011,Minivan,TRUE,Diesel,145000,4,Tiptronic,Rear,Black,8
45804915,15524,640,HYUNDAI,Tucson,2013,Jeep,TRUE,Diesel,52303,4,Automatic,Front,Silver,4
45797055,34607,777,HYUNDAI,H1,2014,Minivan,TRUE,Diesel,27000,4,Automatic,Front,Silver,4
45798334,18817,0,HYUNDAI,Elantra,2011,Sedan,TRUE,Hybrid,60000,4,Variator,Front,White,8
42865949,14113,761,TOYOTA,Prius,2010,Hatchback,FALSE,Hybrid,169000,4,Automatic,Front,Silver,12
43448352,10506,1266,TOYOTA,Aqua,2014,Sedan,FALSE,Hybrid,87000,4,Automatic,Front,White,2
44776961,18189,642,BMW,328,2012,Sedan,TRUE,Petrol,142152,4,Automatic,Rear,Black,12
45751960,13172,1017,AUDI,A6,2017,Sedan,TRUE,Petrol,0,4,Automatic,4x4,Black,12
45647965,16308,891,AUDI,Q3,2016,Jeep,TRUE,Petrol,1717,4,Automatic,4x4,Black,0
45732151,44558,891,HYUNDAI,Santa FE,2016,Jeep,TRUE,Diesel,120337,4,Automatic,Front,Black,4
44909661,21326,0,HYUNDAI,Accent,2016,Sedan,FALSE,Petrol,80000,4,Tiptronic,Front,White,6
45730677,30596,730,HYUNDAI,Elantra,2016,Sedan,TRUE,Petrol,71672,4,Automatic,Front,White,4
45729688,28241,530,HYUNDAI,Elantra,2013,Sedan,TRUE,Petrol,50015,4,Automatic,Front,Blue,4
45802450,14426,915,HYUNDAI,Grandeur,2014,Sedan,TRUE,LPG,91456,4,Automatic,Front,Black,4
45803817,38445,891,HYUNDAI,Tucson,2016,Jeep,TRUE,Diesel,94558,4,Automatic,Front,White,4
45816506,43905,1091,TOYOTA,RAV 4,2016,Jeep,FALSE,Petrol,67000,4,Tiptronic,4x4,White,8
45729808,27356,528,HYUNDAI,Elantra,2014,Sedan,TRUE,Diesel,90000,4,Automatic,Front,Black,4
45809882,15173,645,CHEVROLET,Cruze,2011,Sedan,TRUE,Petrol,108901,4,Automatic,Front,Grey,4
45638912,14426,530,NISSAN,Juke,2013,Jeep,TRUE,Petrol,110531,4,Automatic,4x4,Red,0
45041107,15681,642,FORD,Focus,2012,Hatchback,FALSE,Petrol,192000,4,Tiptronic,Front,White,8
45802244,11917,0,BMW,320,2003,Sedan,FALSE,Petrol,136950,4,Tiptronic,Rear,Red,6
45810022,25669,502,TOYOTA,Aqua,2013,Hatchback,TRUE,Petrol,105000,4,Automatic,Front,Black,4
45670439,14740,474,CHEVROLET,Cruze,2013,Sedan,FALSE,Petrol,78000,4,Tiptronic,Front,Sky blue,6
44677324,16308,0,DODGE,Dart Limited,2013,Sedan,TRUE,Petrol,180000,4,Manual,Front,Black,12
45802666,37580,765,HYUNDAI,Santa FE,2015,Jeep,TRUE,Diesel,95200,4,Automatic,Front,Grey,4
45756033,31361,0,MERCEDES-BENZ,S 350,2007,Sedan,TRUE,Petrol,165000,6,Automatic,Rear,Black,0
45733572,42369,765,HYUNDAI,Sonata,2015,Sedan,TRUE,Petrol,60304,4,Automatic,Front,Black,4
45732700,15681,891,HYUNDAI,Sonata,2016,Sedan,TRUE,LPG,195432,4,Automatic,Front,Silver,4
44527023,16308,0,VOLKSWAGEN,Jetta,2013,Sedan,FALSE,Petrol,94400,4,Tiptronic,Front,Black,8
45766759,30000,0,NISSAN,X-Trail,2018,Pickup,TRUE,Petrol,18794,12,Automatic,4x4,Black,12
45803101,31913,640,HYUNDAI,Santa FE,2013,Jeep,TRUE,Diesel,80758,4,Automatic,Front,Silver,4
45306127,15681,781,VOLKSWAGEN,Passat,2012,Sedan,TRUE,Petrol,154000,5,Tiptronic,Front,Silver,10
45809611,57030,831,TOYOTA,Aqua,2018,Hatchback,TRUE,Petrol,5000,4,Automatic,Front,Green,4
45809307,14009,503,TOYOTA,Aqua,2012,Hatchback,TRUE,Hybrid,120570,4,Automatic,Front,Blue,4
45812658,14113,639,CHEVROLET,Cruze,2014,Sedan,TRUE,Diesel,164800,4,Tiptronic,Front,Black,10
45803706,35269,770,HYUNDAI,Tucson,2016,Jeep,TRUE,Diesel,140000,4,Automatic,Front,White,4
45804188,50297,696,JAGUAR,XF,2013,Sedan,TRUE,Diesel,74438,4,Automatic,Front,White,4
45778858,12544,473,CHEVROLET,Cruze,2014,Sedan,FALSE,Petrol,88886,4,Automatic,Front,Black,0
45591127,14740,474,CHEVROLET,Cruze,2013,Sedan,FALSE,Petrol,80000,4,Automatic,Front,Silver,8
45733441,48575,1017,HYUNDAI,Sonata,2017,Sedan,TRUE,Petrol,64652,4,Automatic,Front,Black,4
45805028,15367,707,HYUNDAI,Tucson,2011,Jeep,TRUE,Diesel,73326,4,Automatic,Front,Silver,4
44896336,68994,1017,LEXUS,IS 200,2017,Sedan,TRUE,Petrol,35200,4,Tiptronic,Rear,White,6
45733727,52696,891,HYUNDAI,Sonata,2016,Sedan,TRUE,Petrol,48042,4,Automatic,Front,White,4
45805255,12544,0,BMW,325,2005,Sedan,TRUE,Petrol,162000,6,Tiptronic,Rear,White,12
45784915,18817,1018,BMW,330,2011,Sedan,TRUE,Petrol,70000,6,Tiptronic,Rear,White,12
45788465,47042,0,MERCEDES-BENZ,E 350,2011,Sedan,TRUE,Diesel,80000,6,Tiptronic,Rear,Black,12
45781994,15367,761,TOYOTA,Prius,2010,Sedan,TRUE,Hybrid,147000,4,Automatic,Front,Black,10
45779324,20665,640,FORD,Fusion TITANIUM,2013,Sedan,TRUE,Petrol,135000,4,Tiptronic,Front,Silver,0
42971782,16935,781,CHEVROLET,Cruze,2018,Sedan,FALSE,Petrol,15333,4,Automatic,Front,White,8
45815573,14426,0,FORD,Transit,1999,Microbus,FALSE,Diesel,123000,4,Manual,Rear,White,4
45788787,19757,810,HYUNDAI,Elantra,2016,Sedan,FALSE,Petrol,113600,4,Tiptronic,Front,Grey,6
45550870,12858,0,TOYOTA,Prius,2007,Hatchback,FALSE,Hybrid,176000,4,Automatic,Front,Black,4
45780691,11290,586,NISSAN,Tiida,2012,Sedan,FALSE,Petrol,60000,4,Automatic,Front,Silver,6
45802910,44711,891,HYUNDAI,Santa FE,2016,Jeep,TRUE,Diesel,146492,4,Automatic,Front,Black,4
45621121,50178,666,MERCEDES-BENZ,E 250,2014,Sedan,TRUE,Petrol,94000,4,Tiptronic,4x4,Black,10
45780243,10349,0,TOYOTA,Ist,2003,Sedan,FALSE,Petrol,157000,4,Automatic,Front,Black,6
45793331,13172,551,CHEVROLET,Spark,2017,Sedan,TRUE,Petrol,33118,4,Automatic,Front,White,4
45661237,13328,1399,LEXUS,RX 450,2010,Jeep,TRUE,Hybrid,186005,6,Automatic,4x4,Silver,12
45802053,19610,836,HYUNDAI,Genesis,2010,Coupe,TRUE,Petrol,104022,4,Automatic,Front,White,4
45804410,35234,831,JEEP,Compass,2011,Jeep,TRUE,Petrol,40056,4,Automatic,Front,Grey,4
45792209,15053,900,HYUNDAI,Sonata,2015,Sedan,FALSE,Petrol,0,4,Automatic,Front,Silver,0
41195623,32929,0,MITSUBISHI,L 200,2007,Jeep,FALSE,Diesel,135000,4,Manual,4x4,White,2
45482027,21326,586,LEXUS,CT 200h,2012,Hatchback,TRUE,Hybrid,98000,4,Automatic,Front,Carnelian red,10
45714920,14740,1091,FORD,Fusion,2016,Sedan,FALSE,Petrol,41000,4,Tiptronic,Front,Grey,12
45797140,41387,1091,HYUNDAI,H1,2016,Minivan,TRUE,Diesel,110189,4,Automatic,Front,Silver,4
45612049,14113,862,SUBARU,Forester,2011,Jeep,FALSE,Petrol,118500,4,Tiptronic,4x4,Grey,6
45720809,13172,1267,TOYOTA,Aqua g soft leather sele,2013,Hatchback,TRUE,Hybrid,130000,4,Variator,Front,Red,8
45617184,54882,0,TOYOTA,RAV 4,2016,Jeep,FALSE,Petrol,188800,4,Automatic,4x4,Black,4
45795966,12544,0,NISSAN,Elgrand,1999,Minivan,FALSE,Petrol,150000,6,Tiptronic,Rear,Beige,12
45803984,58507,930,HYUNDAI,Tucson,2018,Jeep,TRUE,Diesel,29709,4,Automatic,Front,Black,4
45810111,53317,595,TOYOTA,Aqua,2015,Hatchback,TRUE,Petrol,28000,4,Automatic,Front,Black,4
45733567,42987,765,HYUNDAI,Sonata,2015,Sedan,TRUE,Petrol,52878,4,Automatic,Front,Black,4
42142140,17876,586,TOYOTA,Prius V,2012,Hatchback,TRUE,Hybrid,14136,4,Automatic,Front,Grey,8
45808760,24462,690,CHEVROLET,Malibu,2016,Sedan,FALSE,Petrol,73450,4,Tiptronic,Front,White,12
45797545,20266,531,HYUNDAI,Elantra,2012,Sedan,TRUE,Petrol,160156,4,Automatic,Front,White,4
45765910,10192,1079,BMW,114,2018,Sedan,TRUE,Petrol,38282,4,Automatic,4x4,White,12
45769763,13000,640,KIA,Optima,2013,Sedan,TRUE,Petrol,0,4,Tiptronic,Front,Black,0
45803699,33243,770,HYUNDAI,Tucson,2016,Jeep,TRUE,Diesel,110000,4,Automatic,Front,Grey,4
45714352,31831,0,LEXUS,RX 400,2008,Jeep,TRUE,Hybrid,175000,6,Automatic,4x4,Black,12
45729988,40340,971,SSANGYONG,REXTON,2016,Jeep,TRUE,Diesel,146978,4,Automatic,Front,Silver,4
45809632,56509,1079,HONDA,Civic,2018,Sedan,TRUE,Petrol,17741,4,Automatic,Front,Black,4
45810201,17923,642,CHEVROLET,Malibu,2012,Sedan,TRUE,Petrol,124590,4,Automatic,Front,Black,4
44571717,29793,0,BMW,535,2010,Sedan,TRUE,Petrol,179554,6,Tiptronic,Rear,Grey,6
45808805,10349,0,MERCEDES-BENZ,Sprinter,2000,Microbus,FALSE,Petrol,1.00E+05,6,Manual,Rear,White,1
45771962,10663,0,BMW,320,2001,Coupe,FALSE,Diesel,142000,4,Manual,Rear,Blue,4
44104417,15210,0,TOYOTA,Aqua,2014,Hatchback,FALSE,Hybrid,139000,4,Variator,Front,White,2
45396266,46101,394,LEXUS,ES 300,2014,Sedan,TRUE,Hybrid,77000,4,Automatic,Front,Grey,12
45203976,14113,0,FORD,Transit,2000,Goods wagon,FALSE,Diesel,190000,4,Manual,Rear,White,6
